?SNDlib native format; type: network; version: 1.0
# network germany50

# NODE SECTION
#
# <node_id> [(<longitude>, <latitude>)]

NODES (
  Aachen ( 6.04 50.76 )
  Augsburg ( 10.90 48.33 )
  Bayreuth ( 11.59 49.93 )
  Berlin ( 13.39 52.52 )
  Bielefeld ( 8.50 52.04 )
  Braunschweig ( 10.55 52.28 )
  Bremen ( 8.85 53.11 )
  Bremerhaven ( 8.58 53.54 )
  Chemnitz ( 12.93 50.84 )
  Darmstadt ( 8.65 49.89 )
  Dortmund ( 7.45 51.51 )
  Dresden ( 13.73 51.03 )
  Duesseldorf ( 6.77 51.25 )
  Erfurt ( 11.04 50.98 )
  Essen ( 7.02 51.46 )
  Flensburg ( 9.45 54.77 )
  Frankfurt ( 8.71 50.12 )
  Freiburg ( 7.80 47.98 )
  Fulda ( 9.69 50.56 )
  Giessen ( 8.67 50.57 )
  Greifswald ( 13.40 54.09 )
  Hamburg ( 9.99 53.57 )
  Hannover ( 9.72 52.38 )
  Kaiserslautern ( 7.75 49.43 )
  Karlsruhe ( 8.41 49.01 )
  Kassel ( 9.51 51.32 )
  Kempten ( 10.32 47.72 )
  Kiel ( 10.12 54.34 )
  Koblenz ( 7.52 50.40 )
  Koeln ( 6.87 50.94 )
  Konstanz ( 9.18 47.66 )
  Leipzig ( 12.38 51.34 )
  Magdeburg ( 11.64 52.14 )
  Mannheim ( 8.49 49.49 )
  Muenchen ( 11.57 48.15 )
  Muenster ( 7.60 51.97 )
  Norden ( 7.21 53.60 )
  Nuernberg ( 11.03 49.57 )
  Oldenburg ( 8.21 53.11 )
  Osnabrueck ( 8.03 52.28 )
  Passau ( 13.46 48.57 )
  Regensburg ( 12.09 49.00 )
  Saarbruecken ( 7.03 49.23 )
  Schwerin ( 11.45 53.55 )
  Siegen ( 8.03 50.91 )
  Stuttgart ( 9.10 48.74 )
  Trier ( 6.68 49.75 )
  Ulm ( 9.99 48.40 )
  Wesel ( 6.37 51.39 )
  Wuerzburg ( 9.97 49.78 )
)

# LINK SECTION
#
# <link_id> ( <source> <target> ) <pre_installed_capacity> <pre_installed_capacity_cost> <routing_cost> <setup_cost> ( {<module_capacity> <module_cost>}* )

LINKS (
  Hannover_Augsburg ( Hannover Augsburg ) 1 2.00 UNLIMITED
  Hannover_Nuernberg ( Hannover Nuernberg ) 1 4.00 UNLIMITED
  Hannover_Wuerzburg ( Hannover Wuerzburg ) 1 2.00 UNLIMITED
  Bielefeld_Braunschweig ( Bielefeld Braunschweig ) 1 2.00 UNLIMITED
  Bielefeld_Osnabrueck ( Bielefeld Osnabrueck ) 1 4.00 UNLIMITED
  Bielefeld_Kassel ( Bielefeld Kassel ) 1 3.00 UNLIMITED
  Bielefeld_Frankfurt ( Bielefeld Frankfurt ) 1 3.00 UNLIMITED
  Bielefeld_Darmstadt ( Bielefeld Darmstadt ) 1 2.00 UNLIMITED
  Bielefeld_Mannheim ( Bielefeld Mannheim ) 1 2.00 UNLIMITED
  Bielefeld_Giessen ( Bielefeld Giessen ) 1 2.00 UNLIMITED
  Bielefeld_Fulda ( Bielefeld Fulda ) 1 2.00 UNLIMITED
  Bielefeld_Saarbruecken ( Bielefeld Saarbruecken ) 1 2.00 UNLIMITED
  Bielefeld_Stuttgart ( Bielefeld Stuttgart ) 1 2.00 UNLIMITED
  Bielefeld_Karlsruhe ( Bielefeld Karlsruhe ) 1 2.00 UNLIMITED
  Bielefeld_Ulm ( Bielefeld Ulm ) 1 2.00 UNLIMITED
  Bielefeld_Muenchen ( Bielefeld Muenchen ) 1 2.00 UNLIMITED
  Bielefeld_Augsburg ( Bielefeld Augsburg ) 1 2.00 UNLIMITED
  Bielefeld_Nuernberg ( Bielefeld Nuernberg ) 1 2.00 UNLIMITED
  Bielefeld_Bayreuth ( Bielefeld Bayreuth ) 1 2.00 UNLIMITED
  Bielefeld_Wuerzburg ( Bielefeld Wuerzburg ) 1 2.00 UNLIMITED
  Braunschweig_Kassel ( Braunschweig Kassel ) 1 2.00 UNLIMITED
  Braunschweig_Frankfurt ( Braunschweig Frankfurt ) 1 2.00 UNLIMITED
  Braunschweig_Stuttgart ( Braunschweig Stuttgart ) 1 2.00 UNLIMITED
  Braunschweig_Karlsruhe ( Braunschweig Karlsruhe ) 1 2.00 UNLIMITED
  Braunschweig_Muenchen ( Braunschweig Muenchen ) 1 2.00 UNLIMITED
  Osnabrueck_Frankfurt ( Osnabrueck Frankfurt ) 1 2.00 UNLIMITED
  Osnabrueck_Stuttgart ( Osnabrueck Stuttgart ) 1 2.00 UNLIMITED
  Osnabrueck_Muenchen ( Osnabrueck Muenchen ) 1 2.00 UNLIMITED
  Kassel_Frankfurt ( Kassel Frankfurt ) 1 2.00 UNLIMITED
  Kassel_Darmstadt ( Kassel Darmstadt ) 1 2.00 UNLIMITED
  Kassel_Mannheim ( Kassel Mannheim ) 1 2.00 UNLIMITED
  Kassel_Giessen ( Kassel Giessen ) 1 2.00 UNLIMITED
  Kassel_Fulda ( Kassel Fulda ) 1 2.00 UNLIMITED
  Kassel_Stuttgart ( Kassel Stuttgart ) 1 2.00 UNLIMITED
  Kassel_Karlsruhe ( Kassel Karlsruhe ) 1 2.00 UNLIMITED
  Kassel_Muenchen ( Kassel Muenchen ) 1 2.00 UNLIMITED
  Kassel_Nuernberg ( Kassel Nuernberg ) 1 2.00 UNLIMITED
  Frankfurt_Darmstadt ( Frankfurt Darmstadt ) 1 25.00 UNLIMITED
  Frankfurt_Mannheim ( Frankfurt Mannheim ) 1 35.00 UNLIMITED
  Frankfurt_Kaiserslautern ( Frankfurt Kaiserslautern ) 1 2.00 UNLIMITED
  Frankfurt_Giessen ( Frankfurt Giessen ) 1 9.00 UNLIMITED
  Frankfurt_Trier ( Frankfurt Trier ) 1 2.00 UNLIMITED
  Frankfurt_Fulda ( Frankfurt Fulda ) 1 2.00 UNLIMITED
  Frankfurt_Saarbruecken ( Frankfurt Saarbruecken ) 1 5.00 UNLIMITED
  Frankfurt_Stuttgart ( Frankfurt Stuttgart ) 1 19.00 UNLIMITED
  Frankfurt_Karlsruhe ( Frankfurt Karlsruhe ) 1 8.00 UNLIMITED
  Frankfurt_Ulm ( Frankfurt Ulm ) 1 5.00 UNLIMITED
  Frankfurt_Konstanz ( Frankfurt Konstanz ) 1 3.00 UNLIMITED
  Frankfurt_Freiburg ( Frankfurt Freiburg ) 1 2.00 UNLIMITED
  Frankfurt_Muenchen ( Frankfurt Muenchen ) 1 3.00 UNLIMITED
  Frankfurt_Augsburg ( Frankfurt Augsburg ) 1 2.00 UNLIMITED
  Frankfurt_Kempten ( Frankfurt Kempten ) 1 2.00 UNLIMITED
  Frankfurt_Passau ( Frankfurt Passau ) 1 2.00 UNLIMITED
  Frankfurt_Nuernberg ( Frankfurt Nuernberg ) 1 23.00 UNLIMITED
  Frankfurt_Bayreuth ( Frankfurt Bayreuth ) 1 2.00 UNLIMITED
  Frankfurt_Wuerzburg ( Frankfurt Wuerzburg ) 1 3.00 UNLIMITED
  Frankfurt_Regensburg ( Frankfurt Regensburg ) 1 2.00 UNLIMITED
  Darmstadt_Mannheim ( Darmstadt Mannheim ) 1 4.00 UNLIMITED
  Darmstadt_Kaiserslautern ( Darmstadt Kaiserslautern ) 1 2.00 UNLIMITED
  Darmstadt_Giessen ( Darmstadt Giessen ) 1 2.00 UNLIMITED
  Darmstadt_Trier ( Darmstadt Trier ) 1 3.00 UNLIMITED
  Darmstadt_Fulda ( Darmstadt Fulda ) 1 2.00 UNLIMITED
  Darmstadt_Saarbruecken ( Darmstadt Saarbruecken ) 1 2.00 UNLIMITED
  Darmstadt_Stuttgart ( Darmstadt Stuttgart ) 1 2.00 UNLIMITED
  Darmstadt_Karlsruhe ( Darmstadt Karlsruhe ) 1 2.00 UNLIMITED
  Darmstadt_Ulm ( Darmstadt Ulm ) 1 2.00 UNLIMITED
  Darmstadt_Freiburg ( Darmstadt Freiburg ) 1 2.00 UNLIMITED
  Darmstadt_Muenchen ( Darmstadt Muenchen ) 1 2.00 UNLIMITED
  Darmstadt_Augsburg ( Darmstadt Augsburg ) 1 2.00 UNLIMITED
  Darmstadt_Nuernberg ( Darmstadt Nuernberg ) 1 2.00 UNLIMITED
  Darmstadt_Wuerzburg ( Darmstadt Wuerzburg ) 1 2.00 UNLIMITED
  Mannheim_Kaiserslautern ( Mannheim Kaiserslautern ) 1 4.00 UNLIMITED
  Mannheim_Giessen ( Mannheim Giessen ) 1 2.00 UNLIMITED
  Mannheim_Trier ( Mannheim Trier ) 1 2.00 UNLIMITED
  Mannheim_Fulda ( Mannheim Fulda ) 1 2.00 UNLIMITED
  Mannheim_Saarbruecken ( Mannheim Saarbruecken ) 1 5.00 UNLIMITED
  Mannheim_Stuttgart ( Mannheim Stuttgart ) 1 5.00 UNLIMITED
  Mannheim_Karlsruhe ( Mannheim Karlsruhe ) 1 4.00 UNLIMITED
  Mannheim_Ulm ( Mannheim Ulm ) 1 2.00 UNLIMITED
  Mannheim_Konstanz ( Mannheim Konstanz ) 1 2.00 UNLIMITED
  Mannheim_Freiburg ( Mannheim Freiburg ) 1 2.00 UNLIMITED
  Mannheim_Muenchen ( Mannheim Muenchen ) 1 2.00 UNLIMITED
  Mannheim_Augsburg ( Mannheim Augsburg ) 1 2.00 UNLIMITED
  Mannheim_Kempten ( Mannheim Kempten ) 1 2.00 UNLIMITED
  Mannheim_Nuernberg ( Mannheim Nuernberg ) 1 2.00 UNLIMITED
  Mannheim_Bayreuth ( Mannheim Bayreuth ) 1 2.00 UNLIMITED
  Mannheim_Wuerzburg ( Mannheim Wuerzburg ) 1 2.00 UNLIMITED
  Kaiserslautern_Trier ( Kaiserslautern Trier ) 1 2.00 UNLIMITED
  Kaiserslautern_Saarbruecken ( Kaiserslautern Saarbruecken ) 1 2.00 UNLIMITED
  Kaiserslautern_Stuttgart ( Kaiserslautern Stuttgart ) 1 2.00 UNLIMITED
  Kaiserslautern_Karlsruhe ( Kaiserslautern Karlsruhe ) 1 3.00 UNLIMITED
  Kaiserslautern_Muenchen ( Kaiserslautern Muenchen ) 1 2.00 UNLIMITED
  Giessen_Fulda ( Giessen Fulda ) 1 2.00 UNLIMITED
  Giessen_Stuttgart ( Giessen Stuttgart ) 1 2.00 UNLIMITED
  Giessen_Karlsruhe ( Giessen Karlsruhe ) 1 2.00 UNLIMITED
  Giessen_Muenchen ( Giessen Muenchen ) 1 2.00 UNLIMITED
  Giessen_Nuernberg ( Giessen Nuernberg ) 1 2.00 UNLIMITED
  Giessen_Wuerzburg ( Giessen Wuerzburg ) 1 2.00 UNLIMITED
  Trier_Saarbruecken ( Trier Saarbruecken ) 1 2.00 UNLIMITED
  Trier_Stuttgart ( Trier Stuttgart ) 1 2.00 UNLIMITED
  Trier_Karlsruhe ( Trier Karlsruhe ) 1 2.00 UNLIMITED
  Trier_Muenchen ( Trier Muenchen ) 1 2.00 UNLIMITED
  Fulda_Stuttgart ( Fulda Stuttgart ) 1 2.00 UNLIMITED
  Fulda_Karlsruhe ( Fulda Karlsruhe ) 1 2.00 UNLIMITED
  Fulda_Muenchen ( Fulda Muenchen ) 1 2.00 UNLIMITED
  Fulda_Nuernberg ( Fulda Nuernberg ) 1 2.00 UNLIMITED
  Fulda_Bayreuth ( Fulda Bayreuth ) 1 2.00 UNLIMITED
  Fulda_Wuerzburg ( Fulda Wuerzburg ) 1 2.00 UNLIMITED
  Saarbruecken_Stuttgart ( Saarbruecken Stuttgart ) 1 2.00 UNLIMITED
  Saarbruecken_Karlsruhe ( Saarbruecken Karlsruhe ) 1 2.00 UNLIMITED
  Saarbruecken_Freiburg ( Saarbruecken Freiburg ) 1 2.00 UNLIMITED
  Saarbruecken_Muenchen ( Saarbruecken Muenchen ) 1 2.00 UNLIMITED
  Saarbruecken_Augsburg ( Saarbruecken Augsburg ) 1 2.00 UNLIMITED
  Saarbruecken_Nuernberg ( Saarbruecken Nuernberg ) 1 2.00 UNLIMITED
  Stuttgart_Karlsruhe ( Stuttgart Karlsruhe ) 1 35.00 UNLIMITED
  Stuttgart_Ulm ( Stuttgart Ulm ) 1 11.00 UNLIMITED
  Stuttgart_Konstanz ( Stuttgart Konstanz ) 1 4.00 UNLIMITED
  Stuttgart_Freiburg ( Stuttgart Freiburg ) 1 6.00 UNLIMITED
  Stuttgart_Muenchen ( Stuttgart Muenchen ) 1 30.00 UNLIMITED
  Stuttgart_Augsburg ( Stuttgart Augsburg ) 1 2.00 UNLIMITED
  Stuttgart_Kempten ( Stuttgart Kempten ) 1 2.00 UNLIMITED
  Stuttgart_Passau ( Stuttgart Passau ) 1 2.00 UNLIMITED
  Stuttgart_Nuernberg ( Stuttgart Nuernberg ) 1 35.00 UNLIMITED
  Stuttgart_Bayreuth ( Stuttgart Bayreuth ) 1 2.00 UNLIMITED
  Stuttgart_Wuerzburg ( Stuttgart Wuerzburg ) 1 2.00 UNLIMITED
  Stuttgart_Regensburg ( Stuttgart Regensburg ) 1 2.00 UNLIMITED
  Karlsruhe_Ulm ( Karlsruhe Ulm ) 1 2.00 UNLIMITED
  Karlsruhe_Konstanz ( Karlsruhe Konstanz ) 1 2.00 UNLIMITED
  Karlsruhe_Freiburg ( Karlsruhe Freiburg ) 1 5.00 UNLIMITED
  Karlsruhe_Muenchen ( Karlsruhe Muenchen ) 1 4.00 UNLIMITED
  Karlsruhe_Augsburg ( Karlsruhe Augsburg ) 1 2.00 UNLIMITED
  Karlsruhe_Kempten ( Karlsruhe Kempten ) 1 2.00 UNLIMITED
  Karlsruhe_Nuernberg ( Karlsruhe Nuernberg ) 1 2.00 UNLIMITED
  Karlsruhe_Bayreuth ( Karlsruhe Bayreuth ) 1 2.00 UNLIMITED
  Karlsruhe_Wuerzburg ( Karlsruhe Wuerzburg ) 1 2.00 UNLIMITED
  Ulm_Konstanz ( Ulm Konstanz ) 1 2.00 UNLIMITED
  Ulm_Muenchen ( Ulm Muenchen ) 1 2.00 UNLIMITED
  Ulm_Augsburg ( Ulm Augsburg ) 1 2.00 UNLIMITED
  Ulm_Kempten ( Ulm Kempten ) 1 2.00 UNLIMITED
  Ulm_Nuernberg ( Ulm Nuernberg ) 1 2.00 UNLIMITED
  Ulm_Wuerzburg ( Ulm Wuerzburg ) 1 2.00 UNLIMITED
  Konstanz_Freiburg ( Konstanz Freiburg ) 1 3.00 UNLIMITED
  Konstanz_Muenchen ( Konstanz Muenchen ) 1 5.00 UNLIMITED
  Konstanz_Augsburg ( Konstanz Augsburg ) 1 2.00 UNLIMITED
  Konstanz_Kempten ( Konstanz Kempten ) 1 2.00 UNLIMITED
  Konstanz_Bayreuth ( Konstanz Bayreuth ) 1 2.00 UNLIMITED
  Freiburg_Muenchen ( Freiburg Muenchen ) 1 2.00 UNLIMITED
  Muenchen_Augsburg ( Muenchen Augsburg ) 1 20.00 UNLIMITED
  Muenchen_Kempten ( Muenchen Kempten ) 1 2.00 UNLIMITED
  Muenchen_Passau ( Muenchen Passau ) 1 5.00 UNLIMITED
  Muenchen_Nuernberg ( Muenchen Nuernberg ) 1 32.00 UNLIMITED
  Muenchen_Bayreuth ( Muenchen Bayreuth ) 1 2.00 UNLIMITED
  Muenchen_Wuerzburg ( Muenchen Wuerzburg ) 1 3.00 UNLIMITED
  Muenchen_Regensburg ( Muenchen Regensburg ) 1 2.00 UNLIMITED
  Augsburg_Kempten ( Augsburg Kempten ) 1 2.00 UNLIMITED
  Augsburg_Nuernberg ( Augsburg Nuernberg ) 1 2.00 UNLIMITED
  Augsburg_Bayreuth ( Augsburg Bayreuth ) 1 2.00 UNLIMITED
  Augsburg_Wuerzburg ( Augsburg Wuerzburg ) 1 2.00 UNLIMITED
  Passau_Nuernberg ( Passau Nuernberg ) 1 2.00 UNLIMITED
  Passau_Bayreuth ( Passau Bayreuth ) 1 2.00 UNLIMITED
  Passau_Wuerzburg ( Passau Wuerzburg ) 1 2.00 UNLIMITED
  Passau_Regensburg ( Passau Regensburg ) 1 2.00 UNLIMITED
  Nuernberg_Bayreuth ( Nuernberg Bayreuth ) 1 5.00 UNLIMITED
  Nuernberg_Wuerzburg ( Nuernberg Wuerzburg ) 1 10.00 UNLIMITED
  Nuernberg_Regensburg ( Nuernberg Regensburg ) 1 9.00 UNLIMITED
  Bayreuth_Wuerzburg ( Bayreuth Wuerzburg ) 1 3.00 UNLIMITED
  Bayreuth_Regensburg ( Bayreuth Regensburg ) 1 3.00 UNLIMITED
)

# ADMISSIBLE PATHS SECTION
#
# <demand_id> ( {<path_id> ( <link_id>+ )}+ )

ADMISSIBLE_PATHS ( 
)
